Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802311.071557, 1487802311.071557, -1.097717, -0.154846, -0.287842, +0.058554, -2.166867, -2.569949 
1487802311.075299, 1487802311.075299, -1.097717, -0.154846, -0.287842, -0.225564, -2.450986, -3.040988 
1487802311.079111, 1487802311.079111, -1.097717, -0.154846, -0.287842, -0.225564, -2.450986, -3.040988 
1487802311.083046, 1487802311.083046, -1.097717, -0.154846, -0.287842, -0.225564, -2.450986, -3.040988 
1487802311.086995, 1487802311.086995, -1.097717, -0.154846, -0.287842, -1.107828, -2.660337, -3.923251 
1487802311.090940, 1487802311.090940, -1.090515, -0.155334, -0.288757, -1.107828, -2.660337, -3.923251 
1487802311.094984, 1487802311.094984, -1.090515, -0.155334, -0.288757, -1.107828, -2.660337, -4.394290 
1487802311.098925, 1487802311.098925, -1.090515, -0.155334, -0.288757, -1.541482, -2.936979, -4.394290 
1487802311.102866, 1487802311.102866, -1.090515, -0.155334, -0.288757, -1.541482, -2.936979, -4.394290 
1487802311.106800, 1487802311.106800, -1.090515, -0.155334, -0.288757, -1.773263, -3.452878, -4.596164 
1487802311.110740, 1487802311.110740, -1.089661, -0.169678, -0.296997, -1.773263, -3.452878, -4.596164 
1487802311.114675, 1487802311.114675, -1.089661, -0.169678, -0.296997, -1.773263, -3.452878, -4.596164 
1487802311.118587, 1487802311.118587, -1.089661, -0.169678, -0.296997, -2.109720, -3.624845, -5.067203 
1487802311.122325, 1487802311.122325, -1.089661, -0.169678, -0.296997, -2.109720, -3.624845, -5.067203 
1487802311.126064, 1487802311.126064, -1.089661, -0.169678, -0.296997, -2.109720, -3.624845, -5.067203 
1487802311.129926, 1487802311.129926, -1.084778, -0.182922, -0.296875, -1.653635, -3.654752, -4.850375 
1487802311.133858, 1487802311.133858, -1.084778, -0.182922, -0.296875, -1.653635, -3.654752, -4.850375 
1487802311.137799, 1487802311.137799, -1.084778, -0.182922, -0.296875, -1.653635, -3.654752, -4.850375 
1487802311.141742, 1487802311.141742, -1.084778, -0.182922, -0.296875, -0.711557, -3.744474, -4.566257 
1487802311.145681, 1487802311.145681, -1.084778, -0.182922, -0.296875, -0.711557, -3.744474, -4.566257 
1487802311.149632, 1487802311.149632, -1.074951, -0.190063, -0.297302, -0.711557, -3.744474, -4.274661 
1487802311.153567, 1487802311.153567, -1.074951, -0.190063, -0.297302, +0.215567, -3.961301, -4.274661 
1487802311.157510, 1487802311.157510, -1.074951, -0.190063, -0.297302, +0.215567, -3.961301, -4.274661 
1487802311.161450, 1487802311.161450, -1.074951, -0.190063, -0.297302, +1.404379, -3.856626, -3.818576 
1487802311.165384, 1487802311.165384, -1.074951, -0.190063, -0.297302, +1.404379, -3.856626, -3.818576 
1487802311.169242, 1487802311.169242, -1.075684, -0.186890, -0.281921, +1.404379, -3.856626, -3.818576 
1487802311.172980, 1487802311.172980, -1.075684, -0.186890, -0.281921, +1.695975, -4.185605, -3.571841 
1487802311.176724, 1487802311.176724, -1.075684, -0.186890, -0.281921, +1.695975, -4.185605, -3.571841 
1487802311.180669, 1487802311.180669, -1.075684, -0.186890, -0.281921, +1.695975, -4.185605, -3.571841 
1487802311.184613, 1487802311.184613, -1.075684, -0.186890, -0.281921, +1.688498, -4.058499, -3.212954 
1487802311.188593, 1487802311.188593, -1.083801, -0.195251, -0.277100, +1.688498, -4.058499, -3.212954 
1487802311.192530, 1487802311.192530, -1.083801, -0.195251, -0.277100, +1.688498, -4.058499, -3.212954 
1487802311.196463, 1487802311.196463, -1.083801, -0.195251, -0.277100, +2.122153, -4.080930, -2.846591 
1487802311.200415, 1487802311.200415, -1.083801, -0.195251, -0.277100, +2.122153, -4.080930, -2.846591 
1487802311.204345, 1487802311.204345, -1.083801, -0.195251, -0.277100, +2.122153, -3.864103, -2.001712 
1487802311.208298, 1487802311.208298, -1.076477, -0.202332, -0.274963, +2.421225, -3.864103, -2.001712 
1487802311.212241, 1487802311.212241, -1.076477, -0.202332, -0.274963, +2.421225, -3.864103, -2.001712 
1487802311.216180, 1487802311.216180, -1.076477, -0.202332, -0.274963, +2.937125, -3.759427, -1.126925 
1487802311.220005, 1487802311.220005, -1.076477, -0.202332, -0.274963, +2.937125, -3.759427, -1.126925 
1487802311.223745, 1487802311.223745, -1.076477, -0.202332, -0.274963, +2.937125, -3.759427, -1.126925 
1487802311.227483, 1487802311.227483, -1.076477, -0.202026, -0.272278, +3.632468, -3.280912, -0.424105 
1487802311.231446, 1487802311.231446, -1.075073, -0.202026, -0.272278, +3.632468, -3.280912, -0.424105 
1487802311.235385, 1487802311.235385, -1.075073, -0.202026, -0.272278, +3.632468, -3.280912, -0.424105 
1487802311.239329, 1487802311.239329, -1.075073, -0.202026, -0.272278, +4.006308, -2.832303, +0.719846 
1487802311.243266, 1487802311.243266, -1.075073, -0.202026, -0.272278, +4.006308, -2.832303, +0.719846 
1487802311.247208, 1487802311.247208, -1.075073, -0.220825, -0.272644, +4.006308, -2.832303, +2.633909 
1487802311.251257, 1487802311.251257, -1.078247, -0.220825, -0.272644, +4.432486, -2.697721, +1.908658 
1487802311.255199, 1487802311.255199, -1.078247, -0.220825, -0.272644, +4.432486, -2.697721, +1.908658 
1487802311.259183, 1487802311.259183, -1.078247, -0.220825, -0.272644, +5.337180, -2.645383, +3.179715 
1487802311.263127, 1487802311.263127, -1.078247, -0.220825, -0.272644, +5.337180, -2.645383, +3.179715 
1487802311.267067, 1487802311.267067, -1.078247, -0.212891, -0.263794, +5.337180, -2.645383, +3.179715 
1487802311.270852, 1487802311.270852, -1.070984, -0.212891, -0.263794, +6.264304, -2.129483, +4.660123 
1487802311.274593, 1487802311.274593, -1.070984, -0.212891, -0.263794, +6.264304, -2.129483, +4.660123 
1487802311.278411, 1487802311.278411, -1.070984, -0.212891, -0.263794, +6.264304, -2.129483, +4.660123 
1487802311.282356, 1487802311.282356, -1.070984, -0.212891, -0.263794, +6.600760, -1.224790, +5.699399 
1487802311.286293, 1487802311.286293, -1.070984, -0.212891, -0.263794, +6.600760, -1.224790, +5.699399 
1487802311.290244, 1487802311.290244, -1.076416, -0.210754, -0.255859, +6.600760, -1.224790, +5.699399 
1487802311.294173, 1487802311.294173, -1.076416, -0.210754, -0.255859, +7.154044, -0.021024, +6.671384 
1487802311.298113, 1487802311.298113, -1.076416, -0.210754, -0.255859, +7.154044, -0.021024, +6.671384 
1487802311.302050, 1487802311.302050, -1.076416, -0.210754, -0.255859, +7.154044, -0.021024, +7.620938 
1487802311.305986, 1487802311.305986, -1.076416, -0.210754, -0.255859, +7.684897, +0.322909, +7.620938 
